article,best_identifier,repository,repository_re3data,repository_type,license_fuji,license_numbat,guid_scheme_fuji,fuji_percent,fuji_percent_f,fuji_percent_a,fuji_percent_i,fuji_percent_r,fuji_percent_f1,fuji_percent_f2,fuji_percent_f3,fuji_percent_f4,fuji_percent_a1,fuji_percent_i1,fuji_percent_i2,fuji_percent_i3,fuji_percent_r1,fuji_percent_r1_1,fuji_percent_r1_2,fuji_percent_r1_3,FsF-F1-01D,FsF-F1-02D,FsF-F2-01M,FsF-F3-01M,FsF-F4-01M,FsF-A1-01M,FsF-A1-02M,FsF-A1-03D,FsF-I1-01M,FsF-I2-01M,FsF-I3-01M,FsF-R1-01MD,FsF-R1.1-01M,FsF-R1.2-01M,FsF-R1.3-01M,FsF-R1.3-02D
10.1016/j.molcel.2020.12.042,https://dx.doi.org/10.17632/5fpk9g52rw.1,Mendeley Data,Mendeley Data,general-purpose repository,CC BY,CC BY,doi,62.5,85.71,66.67,75,40,100,100,0,100,66.67,100,0,100,25,100,50,0,100,100,100,0,100,100,100,0,100,0,100,25,100,50,0,0
10.1038/s41467-021-24007-w,https://www.ebi.ac.uk/metabolights/MTBLS2840/files,MetaboLights,MetaboLights,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-25030-7,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE162208,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-25030-7,https://www.ebi.ac.uk/pride/archive/projects/PXD025164,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41588-021-00863-6,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE153403,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1172/jci.insight.149228,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173378,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1186/s13059-021-02397-w,http://www.ebi.ac.uk/ena/data/view/PRJEB38096,ENA,European Nucleotide Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1371/journal.pntd.0009787,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE175668,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1371/journal.pntd.0009787,https://www.ncbi.nlm.nih.gov/nuccore/2085340607,NCBI Nucleotide,NCBI Nucleotide,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1371/journal.pone.0252356,https://figshare.com/articles/dataset/S1_Dataset_-/14749705,figshare,figshare,general-purpose repository,CC BY,CC BY,url,54.17,71.43,66.67,50,40,50,100,100,50,66.67,50,0,100,25,100,50,0,100,0,100,100,50,0,100,100,50,0,100,25,100,50,0,0
10.3390/polym13030433,https://dx.doi.org/10.17617/3.5k,Edmond,Edmond,general-purpose repository,CC BY,CC BY,doi,60.42,92.86,33.33,75,40,100,100,50,100,33.33,100,0,100,25,100,50,0,100,100,100,50,100,0,100,0,100,0,100,25,100,50,0,0
10.3390/nu13093171,https://www.ebi.ac.uk/ena/browser/view/PRJEB37553?show=reads,ENA,European Nucleotide Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1186/s13058-020-01379-3,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE89888,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.3390/medicina57070646,https://osf.io/5d8vu/,OSF,Open Science Framework,general-purpose repository,no license,NULL,url,25,42.86,33.33,0,20,50,50,0,50,33.33,0,0,0,25,0,50,0,100,0,50,0,50,0,100,0,0,0,0,25,0,50,0,0
10.3390/pathogens10080983,https://www.ncbi.nlm.nih.gov/nuccore/MZ389693,NCBI Nucleotide,NCBI Nucleotide,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1007/s00401-021-02395-z,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE190365,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1007/s00401-021-02395-z,https://massive.ucsd.edu/ProteoSAFe/dataset.jsp?task=2ae5c0457a3f4e9196365f9448657b59,MassIVE,Mass Spectrometry Interactive Virtual Environment,field-specific repository,no license,CC0,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.bioorg.2021.105505,https://www.ebi.ac.uk/pride/archive/projects/PXD018674,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.bioorg.2021.105505,https://www.ebi.ac.uk/ena/browser/view/PRJEB42732?show=reads,ENA,European Nucleotide Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.chom.2021.04.005,https://www.ncbi.nlm.nih.gov/nuccore/MW002785,GenBank,GenBank,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.chom.2021.04.005,https://www.ebi.ac.uk/emdb/EMD-23469,EMDB,The Electron Microscopy Data Bank,field-specific repository,no license,NULL,url,22.92,35.71,33.33,0,20,50,25,0,50,33.33,0,0,0,25,0,50,0,100,0,25,0,50,0,100,0,0,0,0,25,0,50,0,0
10.1016/j.chom.2021.04.005,https://www.rcsb.org/structure/7LM8,wwPDB,Worldwide Protein Data Bank,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.diabres.2021.108996,https://github.com/athieffry/T1International-OoPE-survey-2020/tree/main/1a%20-%20Raw%20Data/survey,GitHub,GitHub,general-purpose repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,50,0,100,0,25,0,50,0,100,0,0,0,0,0,0,50,0,0
10.1016/j.isci.2021.102766,https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR12130588&display=metadata,NCBI Sequence Read Archive,NCBI Sequence Read Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.jbc.2021.101224,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173204,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.jbc.2021.101224,https://www.ebi.ac.uk/pride/archive/projects/PXD027109,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.jcmgh.2021.02.002,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE157820,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.jhepr.2021.100234,https://osf.io/y8dfw/,OSF,Open Science Framework,general-purpose repository,no license,NULL,url,29.17,42.86,33.33,25,20,50,50,0,50,33.33,0,0,100,25,0,50,0,100,0,50,0,50,0,100,0,0,0,100,25,0,50,0,0
10.1016/j.molcel.2021.11.023,https://www.ncbi.nlm.nih.gov/nuccore/OK239717,NCBI Nucleotide,NCBI Nucleotide,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.molcel.2021.11.023,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE167358,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.nbd.2021.105391,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173610,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.patter.2021.100351,https://doi.org/10.7910/DVN/CQHHEH,Harvard Dataverse,Harvard Dataverse,general-purpose repository,no license,NULL,doi,31.25,64.29,0,25,20,75,50,0,100,0,50,0,0,25,0,50,0,100,50,50,0,100,0,0,0,50,0,0,25,0,50,0,0
10.1016/j.stem.2021.11.003,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE159082,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.xcrm.2021.100291,https://doi.org/10.17632/5n8df8jvk4.1,Mendeley Data,Mendeley Data,general-purpose repository,CC BY,CC BY,doi,62.5,85.71,66.67,75,40,100,100,0,100,66.67,100,0,100,25,100,50,0,100,100,100,0,100,100,100,0,100,0,100,25,100,50,0,0
10.1038/s41419-021-04454-5,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE185624,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41380-021-01385-7,http://doi.org/10.2210/pdb7OW1/pdb,wwPDB,Worldwide Protein Data Bank,field-specific repository,no license,NULL,doi,31.25,50,33.33,50,10,100,25,0,50,33.33,50,100,0,0,0,50,0,100,100,25,0,50,0,100,0,50,100,0,0,0,50,0,0
10.1038/s41467-020-20877-8,https://www.ebi.ac.uk/metabolights/MTBLS284/descriptors,MetaboLights,MetaboLights,field-specific repository,no license,Public Domain,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-22786-w,https://github.com/csi-hamburg/WAKE-UP-preserved-SC/tree/main/code/statistics_R,GitHub,GitHub,general-purpose repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,50,0,100,0,25,0,50,0,100,0,0,0,0,0,0,50,0,0
10.1038/s41586-021-04064-3,https://www.pgscatalog.org/score/PGS000886/,PGS Catalog,PGS Catalog,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-04064-3,http://csg.sph.umich.edu/willer/public/glgc-lipids2021/,Center for Statistical Genetics,Center for Statistical Genetics,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41594-020-00539-5,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE94452,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.drudis.2021.06.007,https://osf.io/bc58f/,OSF,Open Science Framework,general-purpose repository,CC BY,CC BY 4.0,url,29.17,42.86,33.33,0,30,50,50,0,50,33.33,0,0,0,25,50,50,0,100,0,50,0,50,0,100,0,0,0,0,25,50,50,0,0
10.1038/s41467-021-25914-8,https://github.com/fsera/COVIDWeather/blob/main/mcc_covid_temp_data.csv,GitHub,GitHub,general-purpose repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,50,0,100,0,25,0,50,0,100,0,0,0,0,0,0,50,0,0
10.1016/j.xhgg.2021.100042,https://www.ebi.ac.uk/gwas/studies/GCST004415,GWAS,GWAS,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.xhgg.2021.100042,https://doi.org/10.5281/zenodo.3572799,Zenodo,Zenodo,general-purpose repository,CC BY,CC BY,doi,75,85.71,100,75,60,100,50,100,100,100,100,0,100,25,100,50,100,100,100,50,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1038/s41467-021-24045-4,https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-10432,ArrayExpress,ArrayExpress,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,25,0,0,0,100,0,25,0,50,0,100,0,0,0,0,25,0,0,0,0
10.1038/s41467-021-25326-8,https://www.ebi.ac.uk/ena/browser/view/PRJEB39208,ENA,European Nucleotide Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-25326-8,https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-10163/,ArrayExpress,ArrayExpress,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,25,0,0,0,100,0,25,0,50,0,100,0,0,0,0,25,0,0,0,0
10.1038/s41467-021-25379-9,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158916,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-25728-8,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181599,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-26061-w,https://www.ebi.ac.uk/pride/archive/projects/PXD018345,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-27478-z,https://www.ebi.ac.uk/ena/browser/view/PRJEB31628,ENA,European Nucleotide Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-03233-8,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE145104,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-03713-x,https://www.ebi.ac.uk/emdb/EMD-24120,EMDB,The Electron Microscopy Data Bank,field-specific repository,no license,NULL,url,22.92,35.71,33.33,0,20,50,25,0,50,33.33,0,0,0,25,0,50,0,100,0,25,0,50,0,100,0,0,0,0,25,0,50,0,0
10.1038/s41586-021-03713-x,https://doi.org/10.2210/pdb7n1p/pdb,wwPDB,Worldwide Protein Data Bank,field-specific repository,no license,NULL,doi,31.25,50,33.33,50,10,100,25,0,50,33.33,50,100,0,0,0,50,0,100,100,25,0,50,0,100,0,50,100,0,0,0,50,0,0
10.1038/s41586-021-04116-8,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE159986,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-04116-8,https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR17009152&display=data-access,NCBI Sequence Read Archive,NCBI Sequence Read Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-04342-0,https://www.ncbi.nlm.nih.gov/nuccore/OV076251.1,NCBI Nucleotide,NCBI Nucleotide,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-04342-0,https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR17052077&display=data-access,NCBI Sequence Read Archive,NCBI Sequence Read Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41587-021-00879-7,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE152989,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41588-021-00951-7,https://www.ebi.ac.uk/ena/browser/view/PRJEB45367,ENA,European Nucleotide Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41590-021-01035-8,https://www.ebi.ac.uk/pride/archive/projects/PXD026748,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41591-020-01227-z,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE154027,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41591-020-01227-z,https://github.com/theislab/Covid_meta_analysis/tree/main/Figure1_ACE2_TMPRSS2_coexp,GitHub,GitHub,general-purpose repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,50,0,100,0,25,0,50,0,100,0,0,0,0,0,0,50,0,0
10.1038/s41598-021-02011-w,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119025,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41598-021-90145-2,https://www.ncbi.nlm.nih.gov/nuccore/KT587350,GenBank,GenBank,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s42003-021-02307-7,https://doi.org/10.5061/dryad.pnvx0k6kr,DRYAD,DRYAD,general-purpose repository,Public Domain,CC0,doi,70.83,100,100,50,50,100,100,100,100,100,100,0,0,25,50,50,100,100,100,100,100,100,100,100,100,100,0,0,25,50,50,100,100
10.1038/s42003-021-02307-7,https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR12567753&display=data-access,NCBI Sequence Read Archive,NCBI Sequence Read Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s42003-021-02307-7,https://doi.org/10.5281/zenodo.4768563,Zenodo,Zenodo,general-purpose repository,other license,NULL,doi,62.5,71.43,66.67,100,40,100,50,0,100,66.67,100,100,100,25,50,50,50,100,100,50,0,100,100,100,0,100,100,100,25,50,50,100,0
10.1093/braincomms/fcab027,https://doi.org/10.5281/zenodo.4425256,Zenodo,Zenodo,general-purpose repository,CC BY,CC BY,doi,75,100,100,75,50,100,100,100,100,100,100,0,100,25,100,50,50,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,0
10.1177/21677026211049366,https://doi.org/10.17605/OSF.IO/P3X4R,OSF,Open Science Framework,general-purpose repository,CC BY,CC BY-NC-ND,doi,47.92,85.71,50,25,30,100,100,0,100,50,50,0,0,25,50,50,0,100,100,100,0,100,50,100,0,50,0,0,25,50,50,0,0
10.1002/14651858.CD014963,https://doi.org/10.5281/zenodo.6500842,Zenodo,Zenodo,general-purpose repository,CC BY,CC BY 4.0,doi,75,100,100,75,50,100,100,100,100,100,100,0,100,25,100,50,50,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,0
10.1016/j.neuroimage.2021.117951,https://osf.io/duj47/,OSF,Open Science Framework,general-purpose repository,CC BY,CC BY,url,29.17,42.86,33.33,0,30,50,50,0,50,33.33,0,0,0,25,50,50,0,100,0,50,0,50,0,100,0,0,0,0,25,50,50,0,0
10.1016/j.neuroimage.2021.117951,https://identifiers.org/neurovault.collection:7566,NeuroVault,NeuroVault,field-specific repository,other license,NULL,url,56.25,64.29,66.67,75,40,50,25,100,100,66.67,50,100,100,25,100,50,0,100,0,25,100,100,0,100,100,50,100,100,25,100,50,0,0
10.1038/s41589-020-00724-z,https://doi.org/10.5281/zenodo.3736430,Zenodo,Zenodo,general-purpose repository,CC BY,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1038/s41467-021-20918-w,https://www.ebi.ac.uk/gwas/studies/GCST90007526,GWAS,GWAS,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1371/journal.pone.0244497,https://figshare.com/articles/dataset/Y-chromosome_haplotypes_Guevara_et_al_2016_and_SNP_assignment_by_multiplexes_This_study_/13509710,figshare,figshare,general-purpose repository,CC BY,CC BY,url,58.33,71.43,66.67,50,50,50,100,100,50,66.67,50,0,100,25,100,50,50,100,0,100,100,50,0,100,100,50,0,100,25,100,50,0,100
10.1038/s41388-021-02054-3,https://doi.org/10.24433/CO.0121060.v1,Code Ocean,Code Ocean,general-purpose repository,other license,CC0,doi,54.17,85.71,66.67,25,40,100,100,0,100,66.67,50,0,0,25,100,50,0,100,100,100,0,100,100,100,0,50,0,0,25,100,50,0,0
10.1371/journal.pone.0260168,https://figshare.com/articles/dataset/Minimal_underlying_data_set_and_codebook_/17044919,figshare,figshare,general-purpose repository,CC BY,CC BY,url,58.33,71.43,66.67,50,50,50,100,100,50,66.67,50,0,100,25,100,50,50,100,0,100,100,50,0,100,100,50,0,100,25,100,50,0,100
10.1016/j.cub.2021.04.043,http://doi.org/10.17605/OSF.IO/YKM6X,OSF,Open Science Framework,general-purpose repository,no license,NULL,doi,37.5,71.43,33.33,25,20,100,50,0,100,33.33,50,0,0,25,0,50,0,100,100,50,0,100,0,100,0,50,0,0,25,0,50,0,0
10.1016/j.immuni.2021.09.002,https://data.mendeley.com/datasets/hwxhw2sxys/1,Mendeley Data,Mendeley Data,general-purpose repository,CC BY-NC,CC BY-NC,url,62.5,85.71,66.67,75,40,100,100,0,100,66.67,100,0,100,25,100,50,0,100,100,100,0,100,100,100,0,100,0,100,25,100,50,0,0
10.1016/j.jmb.2021.166964,http://doi.org/10.2210/pdb6MD5/pdb,wwPDB,Worldwide Protein Data Bank,field-specific repository,no license,NULL,doi,31.25,50,33.33,50,10,100,25,0,50,33.33,50,100,0,0,0,50,0,100,100,25,0,50,0,100,0,50,100,0,0,0,50,0,0
10.1016/j.lfs.2021.119158,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE94916,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.mcpro.2021.100135,https://www.ebi.ac.uk/pride/archive/projects/PXD027265,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.stem.2021.03.017,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE151333,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1021/acs.jproteome.1c00429,https://doi.org/doi:10.25345/C5NM3R,MassIVE,Mass Spectrometry Interactive Virtual Environment,field-specific repository,no license,CC0,url,33.33,57.14,33.33,25,20,100,50,0,50,33.33,50,0,0,25,0,50,0,100,100,50,0,50,0,100,0,50,0,0,25,0,50,0,0
10.1021/acs.jproteome.1c00608,https://massive.ucsd.edu/ProteoSAFe/dataset.jsp?accession=MSV000081885,MassIVE,Mass Spectrometry Interactive Virtual Environment,field-specific repository,no license,CC0,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
