city,ncts
TU München,NCT00885716
TU München,NCT00894907
TU München,NCT00895609
TU München,NCT00895778
TU München,NCT00899964
TU München,NCT00917046
TU München,NCT00925834
TU München,NCT00933218
TU München,NCT00952458
TU München,NCT00954343
TU München,NCT00955565
TU München,NCT00976092
TU München,NCT00986752
TU München,NCT00987324
TU München,NCT00988754
TU München,NCT00989547
TU München,NCT01029769
TU München,NCT01032252
TU München,NCT01051310
TU München,NCT01066832
TU München,NCT01067157
TU München,NCT01068106
TU München,NCT01072474
TU München,NCT01072487
TU München,NCT01079091
TU München,NCT01079104
TU München,NCT01080690
TU München,NCT01083394
TU München,NCT01097434
TU München,NCT01101139
TU München,NCT01105728
TU München,NCT01107548
TU München,NCT01138579
TU München,NCT01181206
TU München,NCT01209377
TU München,NCT01212354
TU München,NCT01227304
TU München,NCT01229033
TU München,NCT01229306
TU München,NCT01229475
TU München,NCT01230073
TU München,NCT01230086
TU München,NCT01230723
TU München,NCT01236300
TU München,NCT01248195
TU München,NCT01251328
TU München,NCT01260558
TU München,NCT01313013
TU München,NCT01317108
TU München,NCT01321840
TU München,NCT01339819
TU München,NCT01352702
TU München,NCT01363102
TU München,NCT01363895
TU München,NCT01365754
TU München,NCT01368471
TU München,NCT01369706
TU München,NCT01389375
TU München,NCT01392079
TU München,NCT01395563
TU München,NCT01419002
TU München,NCT01431222
TU München,NCT01453712
TU München,NCT01456364
TU München,NCT01462994
TU München,NCT01528501
TU München,NCT01530139
TU München,NCT01538979
TU München,NCT01552239
TU München,NCT01584869
TU München,NCT01586702
TU München,NCT01586910
TU München,NCT01587157
TU München,NCT01594736
TU München,NCT01601496
TU München,NCT01607099
TU München,NCT01613846
TU München,NCT01615965
TU München,NCT01631175
TU München,NCT01632371
TU München,NCT01645306
TU München,NCT01653067
TU München,NCT01654679
TU München,NCT01655290
TU München,NCT01673763
TU München,NCT01673776
TU München,NCT01676870
TU München,NCT01726010
TU München,NCT01755520
TU München,NCT01774513
TU München,NCT01789567
TU München,NCT01803217
TU München,NCT01827501
TU München,NCT01832389
TU München,NCT01834573
TU München,NCT01843530
TU München,NCT01885572
TU München,NCT01897558
TU München,NCT01899456
TU München,NCT01900327
TU München,NCT01908855
TU München,NCT01916408
TU München,NCT01919632
TU München,NCT01921036
TU München,NCT01921972
TU München,NCT01935297
TU München,NCT01942070
TU München,NCT01944800
TU München,NCT01958307
TU München,NCT01991847
TU München,NCT02001792
TU München,NCT02054468
TU München,NCT02059369
TU München,NCT02071849
TU München,NCT02078947
TU München,NCT02087592
TU München,NCT02088060
TU München,NCT02118415
TU München,NCT02121704
TU München,NCT02126852
TU München,NCT02134470
TU München,NCT02135926
TU München,NCT02149927
TU München,NCT02154607
TU München,NCT02157129
TU München,NCT02181855
TU München,NCT02203461
TU München,NCT02219295
TU München,NCT02247778
TU München,NCT02252575
TU München,NCT02272036
TU München,NCT02276300
TU München,NCT02287129
TU München,NCT02293746
TU München,NCT02307396
TU München,NCT02320851
TU München,NCT02331849
TU München,NCT02349880
TU München,NCT02353533
TU München,NCT02362802
TU München,NCT02367495
TU München,NCT02421016
TU München,NCT02436083
TU München,NCT02449525
TU München,NCT02486133
TU München,NCT02512328
TU München,NCT02516540
TU München,NCT02526342
TU München,NCT02544360
TU München,NCT02547519
TU München,NCT02550600
TU München,NCT02588300
TU München,NCT02588794
TU München,NCT02594501
TU München,NCT02594930
TU München,NCT02595229
TU München,NCT02595645
TU München,NCT02620072
TU München,NCT02643602
TU München,NCT02674646
TU München,NCT02675816
TU München,NCT02715297
TU München,NCT02733094
TU München,NCT02745340
TU München,NCT02754167
TU München,NCT02760381
TU München,NCT02789917
TU München,NCT02816268
TU München,NCT02820675
TU München,NCT02854319
TU München,NCT02877797
TU München,NCT02879682
TU München,NCT02883608
TU München,NCT02883621
TU München,NCT02895737
TU München,NCT02975141
TU München,NCT03082469
TU München,NCT03092206
TU München,NCT03095339
TU München,NCT03117114
TU München,NCT03160248
TU München,NCT03167645
TU München,NCT03182322
TU München,NCT03187470
TU München,NCT03208751
TU München,NCT03219138
TU München,NCT03264222
TU München,NCT03270371
TU München,NCT03272490
TU München,NCT03288272
TU München,NCT03290846
TU München,NCT03297346
TU München,NCT03312855
TU München,NCT03325621
TU München,NCT03347175
TU München,NCT03364868
TU München,NCT03369938
TU München,NCT03487432
TU München,NCT03488797
TU München,NCT03548142
TU München,NCT03562442
TU München,NCT03600662
TU München,NCT03666338
TU München,NCT03752814
TU München,NCT03756805
TU München,NCT03775356
Tübingen,NCT00130572
Tübingen,NCT00159120
Tübingen,NCT00159133
Tübingen,NCT00163267
Tübingen,NCT00167583
Tübingen,NCT00202917
Tübingen,NCT00204516
Tübingen,NCT00204529
Tübingen,NCT00204542
Tübingen,NCT00204581
Tübingen,NCT00204594
Tübingen,NCT00204633
Tübingen,NCT00204659
Tübingen,NCT00265434
Tübingen,NCT00289445
Tübingen,NCT00306111
Tübingen,NCT00314067
Tübingen,NCT00331136
Tübingen,NCT00335920
Tübingen,NCT00393679
Tübingen,NCT00427466
Tübingen,NCT00511160
Tübingen,NCT00515814
Tübingen,NCT00515970
Tübingen,NCT00522015
Tübingen,NCT00522132
Tübingen,NCT00546845
Tübingen,NCT00557934
Tübingen,NCT00561587
Tübingen,NCT00571155
Tübingen,NCT00575146
Tübingen,NCT00579657
Tübingen,NCT00597662
Tübingen,NCT00610844
Tübingen,NCT00614224
Tübingen,NCT00621114
Tübingen,NCT00628797
Tübingen,NCT00637169
Tübingen,NCT00638209
Tübingen,NCT00647049
Tübingen,NCT00656422
Tübingen,NCT00696956
Tübingen,NCT00712309
Tübingen,NCT00734721
Tübingen,NCT00743496
Tübingen,NCT00754663
Tübingen,NCT00786994
Tübingen,NCT00804102
Tübingen,NCT00810992
Tübingen,NCT00811421
Tübingen,NCT00823173
Tübingen,NCT00853866
Tübingen,NCT00869102
Tübingen,NCT00876031
Tübingen,NCT00943449
Tübingen,NCT00961142
Tübingen,NCT00974077
Tübingen,NCT00979056
Tübingen,NCT01023269
Tübingen,NCT01024803
Tübingen,NCT01035190
Tübingen,NCT01047254
Tübingen,NCT01055522
Tübingen,NCT01092533
Tübingen,NCT01127074
Tübingen,NCT01129999
Tübingen,NCT01153139
Tübingen,NCT01178905
Tübingen,NCT01246024
Tübingen,NCT01253096
Tübingen,NCT01289938
Tübingen,NCT01309178
Tübingen,NCT01326767
Tübingen,NCT01339026
Tübingen,NCT01341158
Tübingen,NCT01355835
Tübingen,NCT01393496
Tübingen,NCT01395706
Tübingen,NCT01409733
Tübingen,NCT01443260
Tübingen,NCT01478880
Tübingen,NCT01480323
Tübingen,NCT01516021
Tübingen,NCT01518686
Tübingen,NCT01538316
Tübingen,NCT01582048
Tübingen,NCT01593241
Tübingen,NCT01600014
Tübingen,NCT01624961
Tübingen,NCT01631123
Tübingen,NCT01635114
Tübingen,NCT01652391
Tübingen,NCT01681173
Tübingen,NCT01683864
Tübingen,NCT01716286
Tübingen,NCT01750008
Tübingen,NCT01752725
Tübingen,NCT01757613
Tübingen,NCT01773902
Tübingen,NCT01788254
Tübingen,NCT01797601
Tübingen,NCT01803295
Tübingen,NCT01806012
Tübingen,NCT01817738
Tübingen,NCT01835002
Tübingen,NCT01836900
Tübingen,NCT01837901
Tübingen,NCT01847456
Tübingen,NCT01883531
Tübingen,NCT01883765
Tübingen,NCT01894113
Tübingen,NCT01895244
Tübingen,NCT01903538
Tübingen,NCT01908244
Tübingen,NCT01914341
Tübingen,NCT01919866
Tübingen,NCT01942447
Tübingen,NCT01947595
Tübingen,NCT01983748
Tübingen,NCT02034279
Tübingen,NCT02046915
Tübingen,NCT02052193
Tübingen,NCT02076646
Tübingen,NCT02089009
Tübingen,NCT02115516
Tübingen,NCT02128698
Tübingen,NCT02134769
Tübingen,NCT02140138
Tübingen,NCT02148770
Tübingen,NCT02149225
Tübingen,NCT02175160
Tübingen,NCT02199106
Tübingen,NCT02213406
Tübingen,NCT02222675
Tübingen,NCT02228486
Tübingen,NCT02237586
Tübingen,NCT02258815
Tübingen,NCT02260115
Tübingen,NCT02283099
Tübingen,NCT02287480
Tübingen,NCT02296983
Tübingen,NCT02303951
Tübingen,NCT02308813
Tübingen,NCT02312674
Tübingen,NCT02336321
Tübingen,NCT02336334
Tübingen,NCT02345447
Tübingen,NCT02352792
Tübingen,NCT02353858
Tübingen,NCT02375308
Tübingen,NCT02379572
Tübingen,NCT02388672
Tübingen,NCT02402985
Tübingen,NCT02427126
Tübingen,NCT02450578
Tübingen,NCT02452294
Tübingen,NCT02468999
Tübingen,NCT02506322
Tübingen,NCT02509728
Tübingen,NCT02551978
Tübingen,NCT02553213
Tübingen,NCT02563730
Tübingen,NCT02572180
Tübingen,NCT02588144
Tübingen,NCT02607826
Tübingen,NCT02610582
Tübingen,NCT02613078
Tübingen,NCT02618070
Tübingen,NCT02629705
Tübingen,NCT02633449
Tübingen,NCT02640703
Tübingen,NCT02647489
Tübingen,NCT02666885
Tübingen,NCT02670291
Tübingen,NCT02671539
Tübingen,NCT02678858
Tübingen,NCT02686788
Tübingen,NCT02697409
Tübingen,NCT02704533
Tübingen,NCT02709551
Tübingen,NCT02717936
Tübingen,NCT02724670
Tübingen,NCT02727556
Tübingen,NCT02789254
Tübingen,NCT02793193
Tübingen,NCT02802943
Tübingen,NCT02823639
Tübingen,NCT02840331
Tübingen,NCT02840864
Tübingen,NCT02848209
Tübingen,NCT02858817
Tübingen,NCT02863471
Tübingen,NCT02867969
Tübingen,NCT02870361
Tübingen,NCT02874911
Tübingen,NCT02920840
Tübingen,NCT02933645
Tübingen,NCT02938299
Tübingen,NCT02942823
Tübingen,NCT02948309
Tübingen,NCT02951000
Tübingen,NCT02957552
Tübingen,NCT02964520
Tübingen,NCT02965443
Tübingen,NCT02968966
Tübingen,NCT02973932
Tübingen,NCT02977494
Tübingen,NCT02991365
Tübingen,NCT02999945
Tübingen,NCT03007251
Tübingen,NCT03017326
Tübingen,NCT03022695
Tübingen,NCT03027596
Tübingen,NCT03028610
Tübingen,NCT03039387
Tübingen,NCT03048396
Tübingen,NCT03061227
Tübingen,NCT03093129
Tübingen,NCT03098849
Tübingen,NCT03104842
Tübingen,NCT03132090
Tübingen,NCT03134144
Tübingen,NCT03140397
Tübingen,NCT03142061
Tübingen,NCT03149107
Tübingen,NCT03151590
Tübingen,NCT03162653
Tübingen,NCT03163108
Tübingen,NCT03168516
Tübingen,NCT03171389
Tübingen,NCT03195387
Tübingen,NCT03201770
Tübingen,NCT03206190
Tübingen,NCT03212040
Tübingen,NCT03218436
Tübingen,NCT03227484
Tübingen,NCT03231839
Tübingen,NCT03236454
Tübingen,NCT03255304
Tübingen,NCT03267719
Tübingen,NCT03286777
Tübingen,NCT03304210
Tübingen,NCT03312140
Tübingen,NCT03331224
Tübingen,NCT03341741
Tübingen,NCT03382808
Tübingen,NCT03419351
Tübingen,NCT03446209
Tübingen,NCT03470324
Tübingen,NCT03488953
Tübingen,NCT03490019
Tübingen,NCT03518749
Tübingen,NCT03519698
Tübingen,NCT03525002
Tübingen,NCT03530839
Tübingen,NCT03531216
Tübingen,NCT03542396
Tübingen,NCT03548506
Tübingen,NCT03559413
Tübingen,NCT03561142
Tübingen,NCT03563677
Tübingen,NCT03590561
Tübingen,NCT03610854
Tübingen,NCT03615209
Tübingen,NCT03621540
Tübingen,NCT03637075
Tübingen,NCT03651661
Tübingen,NCT03653923
Tübingen,NCT03684577
Tübingen,NCT03705403
Tübingen,NCT03705923
Tübingen,NCT03707106
Tübingen,NCT03717493
Tübingen,NCT03728465
Tübingen,NCT03737266
Tübingen,NCT03746145
Tübingen,NCT03785899
Ulm,NCT00143975
Ulm,NCT00151242
Ulm,NCT00151255
Ulm,NCT00272948
Ulm,NCT00422149
Ulm,NCT00530491
Ulm,NCT00535652
Ulm,NCT00540631
Ulm,NCT00615277
Ulm,NCT00615888
Ulm,NCT00669227
Ulm,NCT00670436
Ulm,NCT00690118
Ulm,NCT00690300
Ulm,NCT00693888
Ulm,NCT00712101
Ulm,NCT00732953
Ulm,NCT00839059
Ulm,NCT00850382
Ulm,NCT00865969
Ulm,NCT00887276
Ulm,NCT00893399
Ulm,NCT00948220
Ulm,NCT00949364
Ulm,NCT00982358
Ulm,NCT00989352
Ulm,NCT01047254
Ulm,NCT01055119
Ulm,NCT01060501
Ulm,NCT01061489
Ulm,NCT01062646
Ulm,NCT01076894
Ulm,NCT01119261
Ulm,NCT01119274
Ulm,NCT01119300
Ulm,NCT01145248
Ulm,NCT01180322
Ulm,NCT01195896
Ulm,NCT01206790
Ulm,NCT01212718
Ulm,NCT01237808
Ulm,NCT01309178
Ulm,NCT01360320
Ulm,NCT01392079
Ulm,NCT01397149
Ulm,NCT01407965
Ulm,NCT01427686
Ulm,NCT01427985
Ulm,NCT01477606
Ulm,NCT01516827
Ulm,NCT01619111
Ulm,NCT01644110
Ulm,NCT01653067
Ulm,NCT01654341
Ulm,NCT01664832
Ulm,NCT01684150
Ulm,NCT01703273
Ulm,NCT01717677
Ulm,NCT01729546
Ulm,NCT01777919
Ulm,NCT01788020
Ulm,NCT01789021
Ulm,NCT01809847
Ulm,NCT01835236
Ulm,NCT01837082
Ulm,NCT01866449
Ulm,NCT01871831
Ulm,NCT01879241
Ulm,NCT01909687
Ulm,NCT01914965
Ulm,NCT01942473
Ulm,NCT02013648
Ulm,NCT02017340
Ulm,NCT02034279
Ulm,NCT02035813
Ulm,NCT02047513
Ulm,NCT02061722
Ulm,NCT02139800
Ulm,NCT02162056
Ulm,NCT02162069
Ulm,NCT02162082
Ulm,NCT02198482
Ulm,NCT02267499
Ulm,NCT02282176
Ulm,NCT02290067
Ulm,NCT02298166
Ulm,NCT02306590
Ulm,NCT02308462
Ulm,NCT02310243
Ulm,NCT02331927
Ulm,NCT02344472
Ulm,NCT02358408
Ulm,NCT02439177
Ulm,NCT02461394
Ulm,NCT02531386
Ulm,NCT02580851
Ulm,NCT02591225
Ulm,NCT02595645
Ulm,NCT02629666
Ulm,NCT02667314
Ulm,NCT02671682
Ulm,NCT02671968
Ulm,NCT02710617
Ulm,NCT02743988
Ulm,NCT02751125
Ulm,NCT02751229
Ulm,NCT02758665
Ulm,NCT02770378
Ulm,NCT02773225
Ulm,NCT02774408
Ulm,NCT02909530
Ulm,NCT02916576
Ulm,NCT02962518
Ulm,NCT03013595
Ulm,NCT03019367
Ulm,NCT03033849
Ulm,NCT03044587
Ulm,NCT03085251
Ulm,NCT03104660
Ulm,NCT03109028
Ulm,NCT03145142
Ulm,NCT03147131
Ulm,NCT03174886
Ulm,NCT03218748
Ulm,NCT03289897
Ulm,NCT03290157
Ulm,NCT03315767
Ulm,NCT03322865
Ulm,NCT03331224
Ulm,NCT03338348
Ulm,NCT03349021
Ulm,NCT03405415
Ulm,NCT03412123
Ulm,NCT03423576
Ulm,NCT03462654
Ulm,NCT03474744
Ulm,NCT03481348
Ulm,NCT03515603
Ulm,NCT03563677
Ulm,NCT03571347
Ulm,NCT03620903
Ulm,NCT03683368
Ulm,NCT03691441
Ulm,NCT03737188
Ulm,NCT03781232
Witten-Herdecke,NCT00422916
Witten-Herdecke,NCT00734942
Witten-Herdecke,NCT00788788
Witten-Herdecke,NCT00811668
Witten-Herdecke,NCT00910195
Witten-Herdecke,NCT01401283
Witten-Herdecke,NCT01480362
Witten-Herdecke,NCT01528033
Witten-Herdecke,NCT01530360
Witten-Herdecke,NCT01611207
Witten-Herdecke,NCT01685775
Witten-Herdecke,NCT01703273
Witten-Herdecke,NCT01811615
Witten-Herdecke,NCT02038244
Witten-Herdecke,NCT02099968
Witten-Herdecke,NCT02234609
Witten-Herdecke,NCT02295462
Witten-Herdecke,NCT02585882
Witten-Herdecke,NCT02820519
Witten-Herdecke,NCT02948309
Witten-Herdecke,NCT03311178
Witten-Herdecke,NCT03428035
Witten-Herdecke,NCT03767101
Würzburg,NCT00094497
Würzburg,NCT00159120
Würzburg,NCT00159133
Würzburg,NCT00274742
Würzburg,NCT00303810
Würzburg,NCT00453895
Würzburg,NCT00454103
Würzburg,NCT00538928
Würzburg,NCT00560794
Würzburg,NCT00570999
Würzburg,NCT00597337
Würzburg,NCT00623844
Würzburg,NCT00711360
Würzburg,NCT00777244
Würzburg,NCT00779714
Würzburg,NCT00832234
Würzburg,NCT00919295
Würzburg,NCT00925821
Würzburg,NCT00967343
Würzburg,NCT01030367
Würzburg,NCT01207388
Würzburg,NCT01209286
Würzburg,NCT01221571
Würzburg,NCT01228799
Würzburg,NCT01229631
Würzburg,NCT01299948
Würzburg,NCT01318148
Würzburg,NCT01323556
Würzburg,NCT01348269
Würzburg,NCT01351272
Würzburg,NCT01450930
Würzburg,NCT01466179
Würzburg,NCT01510704
Würzburg,NCT01589913
Würzburg,NCT01594892
Würzburg,NCT01601678
Würzburg,NCT01651637
Würzburg,NCT01685814
Würzburg,NCT01691053
Würzburg,NCT01704586
Würzburg,NCT01727778
Würzburg,NCT01744561
Würzburg,NCT01764880
Würzburg,NCT01799525
Würzburg,NCT01855464
Würzburg,NCT01923961
Würzburg,NCT01983748
Würzburg,NCT02007811
Würzburg,NCT02010957
Würzburg,NCT02056951
Würzburg,NCT02125136
Würzburg,NCT02135926
Würzburg,NCT02199106
Würzburg,NCT02223767
Würzburg,NCT02275884
Würzburg,NCT02337062
Würzburg,NCT02469012
Würzburg,NCT02546440
Würzburg,NCT02583945
Würzburg,NCT02587078
Würzburg,NCT02587338
Würzburg,NCT02589925
Würzburg,NCT02605668
Würzburg,NCT02657447
Würzburg,NCT02689960
Würzburg,NCT02693691
Würzburg,NCT02694926
Würzburg,NCT02697539
Würzburg,NCT02705456
Würzburg,NCT02742844
Würzburg,NCT02758223
Würzburg,NCT02775019
Würzburg,NCT02883439
Würzburg,NCT02940457
Würzburg,NCT03036046
Würzburg,NCT03039985
Würzburg,NCT03098498
Würzburg,NCT03200405
Würzburg,NCT03208400
Würzburg,NCT03257098
Würzburg,NCT03267784
Würzburg,NCT03314675
Würzburg,NCT03344016
Würzburg,NCT03378401
Würzburg,NCT03399383
Würzburg,NCT03423576
Würzburg,NCT03505775
Würzburg,NCT03553966
Würzburg,NCT03563677
Würzburg,NCT03572166
Würzburg,NCT03620032
Würzburg,NCT03731832
Würzburg,NCT03765125
