"referenceid";"username";"doi";"article";"is_open_data";"open_data_category";"is_reuse";"is_open_code";"open_data_statements";"open_code_statements";"reference_to_data";"comment_1_reference";"data_availability_statement";"comment_2_das";"findability";"comment_4_findability";"not_a_supplement";"comment_3_repository";"data_identifier";"repository";"data_access";"comment_5_data_access";"year_of_data_publication";"dataset_license";"comment_4_license";"license_name";"own_or_reuse_data";"comment_2_own_data";"machine_readable_format";"comment_6_machine_readability";"multi_select_excel";"multi_select_csv_tsv";"multi_select_txt_docs";"multi_select_other_text_formats";"multi_select_video";"multi_select_audio";"multi_select_picture";"multi_select_fasta_fastq";"multi_select_raw";"multi_select_genetic_sequences";"multi_select_subject_specific_format";"multi_select_unsure";"comment_7_format";"illustrative_files";"comment_8_illustrative_files";"analytical_replication";"comment_9_analytical_replication";"open_data_assessment";"comment_10_assessment";"other_comments";"comment_other_datasets";"open_data_manual_check";"restricted"
430;"Evgeny";"10.1038/s41598-022-11562-5";"10.1038+s41598-022-11562-5.txt";"FALSE";"re-use";"TRUE";"FALSE";"approval for this study was provided by the institutional review board of the pennsylvania state university (protocol study00006550).";"";"no";"false positive - the reference is to a review board approval; there is also a DAS, which states that data can be accessed by closing a contract with the study investigators";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"false positive - see above";"NULL";"NULL";"false";"false"
437;"Evgeny";"10.1093/nar/gkac297";"10.1093+nar+gkac297.txt";"FALSE";"re-use";"TRUE";"FALSE";"the initial dataset was obtained from the who website (https://www.whocc.no/) and contained 5067 distinct atc codes that were spread over 795 different level 4 groups.;     <section> data filtering for target prediction the dataset for the target prediction was obtained from the chembl database (3) using version 29.";"";"yes";"NULL";"yes";"NULL";"no";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"authors state data were reused from https://www.whocc.no/, but I do not see any data there";"NULL";"NULL";"false";"false"
438;"Evgeny";"10.1093/nar/gkac391";"10.1093+nar+gkac391.txt";"FALSE";"re-use";"TRUE";"FALSE";"after the alignment was obtained a set of coordinates was uploaded and sent together with the alignment to the mutationexplorer viewer at http://proteinformatics.uni-leipzig.de/mutation explorer for quick visualization.";"";"n_a";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no data were generated for this article, it describes a computational resource";"NULL";"false";"false"
439;"Evgeny";"10.1111/acer.14799";"10.1111+acer.14799.txt";"FALSE";"re-use";"TRUE";"TRUE";"further support was provided by grants from the anr (anr-­12-­sama-­0 004 aapg2019—­g ebra) the eranet neuron (af12-­neur0008-­01—­ wm2na; and anr-­18-­neur00002-­01—­adore) the fondation de france (00081242) the fondation pour la recherche médicale (dpa20140629802) the mission interministérielle de lutte-­ contre-­les-­d rogues-­et-­les-­conduites-­addictives (mildeca) the assistance-­publique-­hôpitaux-­de-­paris and inserm (interface grant) paris sud university idex 2012 the fondation de l’avenir (grant ap-­rm-­17-­013) the fédération pour la recherche sur le cerveau and the national institutes of health science foundation ireland (16/ercd/3797) usa (axon testosterone and mental";"other sources included the european union-­funded fp6 integrated project imagen (reinforcement-­ related behavior in normal brain function and psychopathology) (lshm-­c t-­ 2007-­037286) the horizon 2020-­funded erc advanced grant “stratify” (brain network based stratification of reinforcement-­related disorders) (695313) human brain project (hbp sga 2 785907 and hbp sga 3 945539) the medical research council grant “c-­veda” (consortium on vulnerability to externalizing disorders and addictions) (mr/n000390/1) the national institute of health (nih) (r01da049238 a decentralized macro and micro gene-­by-­environment interaction analysis of substance use behavior and its brain biomarkers) the national institute for health research (nihr) biomedical research centre at south london and maudsley nhs foundation trust and king’s college london the medical research foundation and medical research council (grants mr/r00465x/1 and mr/s020306/1) and the national institutes of health (nih)-­funded enigma (grants 5u54eb020403-­05 and 1r56ag058854-­01).";"no";"false positive - the section picked up does not refer to data, but rather to funding for this research";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"NULL";"NULL";"NULL";"false";"false"
441;"Evgeny";"10.1111/jsr.13702";"10.1111+jsr.13702.txt";"FALSE";"re-use";"TRUE";"FALSE";"<section> data availability stat emen t data was obtained from the transferstelle für datenund biomaterialienmanagement [office for transfer of data and bio materials] of the university medicine greifswald study of health in pomerania (ship https://www.fvcm.med.uni-greifswald.de/dd_service/data_use_intro.";"";"yes";"NULL";"yes";"NULL";"unsure";"the platform does not give an overview of available datasets, but with a registration, there might be one";"no";"the deposit is not a repository on that datasets do not have landing pages or attached metadata";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"does not satisfy repository criterion; if it had, there would have been the issue of whether the authors from Greifswald, where the data were generated, were themselves the data generators, or whether it was data reuse";"NULL";"NULL";"false";"false"
457;"Evgeny";"10.3389/fnins.2022.987939";"10.3389+fnins.2022.987939.txt";"FALSE";"re-use, upon request";"TRUE";"FALSE";"wild-type (wt) and fmr1 -/mice colony founders were obtained from jackson laboratories (fvb.129p2-pde6b_tyrc-chfmr1tm1cgr/j stock #004624; rrid:imsr_jax:004624).";"";"no";"false positive - statement does not refer to data; there is a DAS which states that data will be made available, which presumably means upon request here";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"false positive - see above";"NULL";"NULL";"false";"false"
443;"Evgeny";"10.1155/2022/4995874";"10.1155+2022+4995874.txt";"FALSE";"re-use";"TRUE";"FALSE";"<section> data availability <section> this study used the following publicly available datasets: tcga (https://portal.gdc.cancer.gov/) and geo (https:// www.ncbi.nlm.nih.gov/geo/).";"";"yes";"NULL";"yes";"the DAS contains the clear statement that datasets were reused; however, the accession code are elsewhere in the article";"yes";"NULL";"yes";"NULL";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE72094";"Gene Expression Omnibus (GEO)";"yes";"NULL";"2018";"no";"NULL";"NULL";"open_data_reuse";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"";"NULL";"false";"false"
444;"Evgeny";"10.1155/2022/9714669";"10.1155+2022+9714669.txt";"FALSE";"re-use, upon request";"TRUE";"FALSE";"scrnaseq data was obtained and is available from the ncbi geo database (accession gse165063 and gse160876).";"";"yes";"NULL";"yes";"NULL";"yes";"NULL";"yes";"NULL";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE165063";"Gene Expression Omnibus (GEO)";"yes";"NULL";"2021";"no";"NULL";"NULL";"open_data_reuse";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"";"NULL";"false";"false"
446;"Evgeny";"10.1177/13524585221097296";"10.1177+13524585221097296.txt";"FALSE";"re-use";"TRUE";"FALSE";"<section> optical coherence tomography retinal oct scans were obtained by heidelberg spectralis (heidelberg engineering gmbh germany) or rs-3000 (nidek co. ltd. japan) fulfilled the oscar-ib criteria 16 and were all analysed at the berlin reading centre.";"";"unsure";"""datasets will be made available""";"yes";"NULL";"no";"www.multipleMS.eu does not con tain data as yet";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"NULL";"NULL";"NULL";"false";"false"
447;"Evgeny";"10.1177/15330338221080977";"10.1177+15330338221080977.txt";"FALSE";"re-use";"TRUE";"FALSE";"<section> tcga and gtex rnaseq data were downloaded in tpm format from the ucsc xena database (http://xenabrowser. net/datapages/) and uniformly processed with the toil process.;     a curated set of clinical parameters was obtained from the tcga pan-cancer clinical data resource (tcga-cdr).;     <section> data on the marker gene of 24 immune cells were obtained from an immunity study 24 and the in?ltration of 24 immune cells within the gc sample from tcga was analyzed by singlesample gsea (ssgsea) using the gsva package 25 in r.";"";"yes";"NULL";"yes";"NULL";"yes";"the whole TCGA-STAD dataset could be found, but it is not clear whether the full dataset was used";"yes";"NULL";"https://portal.gdc.cancer.gov/projects/TCGA-STAD";"The Cancer Genome Atlas (TCGA)";"yes";"NULL";"NaN";"no";"NULL";"NULL";"open_data_reuse";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"false";"false"
448;"Evgeny";"10.1183/13993003.02174-2021";"10.1183+13993003.02174-2021.txt";"FALSE";"re-use";"TRUE";"FALSE";"<section> funding support was provided by the european respiratory society (tf-2020-14).";"";"no";"false positive, the statement does not refer to data at all";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"false positive - see above";"NULL";"NULL";"false";"false"
450;"Evgeny";"10.1371/journal.pgen.1010139";"10.1371+journal.pgen.1010139.txt";"FALSE";"supplement, re-use";"TRUE";"FALSE";"xlsx) <section> s2 table the eqtl data from the gtex v8 (49 tissues) and the neptune study (nephqtl from glomerulus and tubulointerstitial kidney portions) were downloaded from the gtex portal (https://www.gtexportal.org/home/) and nephqtl web site (http://nephqtl.org/) respectively.";"";"yes";"NULL";"no_statement_no_data";"NULL";"unsure";"https://www.gtexportal.org/home/datasets contains datasets - not sure, if really all of them were used";"unsure";"the platform does not assign persistent identifiers, so it is not strivtly complicant, but it is apparently an established resource and, more to the point, the overall deposit ther eis linked to dbGaP with an identifier there (https://www.ncbi.nlm.nih.gov/gap/advanced_search/?TERM=phs000424.v009)";"https://www.gtexportal.org/home/";"GTExPortal";"unsure";"see above - it seems persistent throug the accession code in dbGaP, but I am not sure";"NaN";"no";"NULL";"NULL";"open_data_reuse";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"false";"false"
452;"Evgeny";"10.3389/fcvm.2022.829512";"10.3389+fcvm.2022.829512.txt";"FALSE";"re-use";"TRUE";"FALSE";"<section> data availability statement <section> publicly available datasets were analyzed in this study: this data can be found at: acdc: https://acdc.creatis.insa-lyon.fr/ description/databases.html and emidec: http://emidec.com/ dataset.";"";"yes";"NULL";"yes";"NULL";"yes";"the link was not working, but a search in Google using three terms from the link immediately gave access to the resource, so it is still acceptable";"no";"dataset is difficult to find and has no strucured metadata https://humanheart-project.creatis.insa-lyon.fr/database/#collection/637218c173e9f0047faa00fb";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"case of data reuse, but not open data or data sharing by our definition";"NULL";"NULL";"false";"false"
453;"Evgeny";"10.3389/fimmu.2021.809325";"10.3389+fimmu.2021.809325.txt";"FALSE";"re-use";"TRUE";"FALSE";"<section> methods: gene microarray data were downloaded from the gene expression omnibus;     <section> data download microarray expression data for anca-gn and its clinical information were downloaded from the geo (gene expression omnibus http://www.ncbi.nlm.nih.gov/geo/)";"";"yes";"";"yes";"the DAS states that the accession codes can be found in the /article/suppelementary materials""; is does not state, where exactly, but there is a ""data download"" section in ""materials and methods"" which contains this information";"yes";"NULL";"yes";"NULL";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE108113";"Gene Expression Omnibus (GEO)";"yes";"NULL";"2022";"no";"NULL";"NULL";"open_data_reuse";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"false";"false"
459;"Evgeny";"10.3390/cancers14071749";"10.3390+cancers14071749.txt";"FALSE";"re-use, upon request";"TRUE";"FALSE";"the clinical data were obtained from firehose (http://firebrowse.org/ accessed on 9 may 2018).";"";"yes";"NULL";"yes";"the DAS states that references to reused datasets are in the supplements; table S1 in the supplements (one big PDF) contains mostly references to articles, but also to https://gdac.broadinstitute.org/; in addition, the aticle itself contains a refernce to it outside the DAS which is more detailed";"yes";"https://gdac.broadinstitute.org/ contains many datasets, including COAD-READ ";"unsure";"I would rather not see it as a repository, but keep it as it is a reuse case";"https://gdac.broadinstitute.org/";"Firehose Broad GDAC";"unsure";"I do not see a way to download the data, but the text of the platform refers to download; also, I don't think it is persistent";"NaN";"no";"NULL";"NULL";"open_data_reuse";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"data reuse, where the platform does not comply with all the upstream criteria, and they are also not clear in all cases";"NULL";"false";"false"
470;"Evgeny";"10.3762/bjnano.13.8";"10.3762+bjnano.13.8.txt";"FALSE";"re-use";"TRUE";"FALSE";"<section> preprint a non-peer-reviewed version of this article has been previously published as a preprint: https://doi.org/10.3762/bxiv.2021.81.v1";"";"no";"false positive - referece is to a preprint";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"no_open_data";"false positive - see above";"NULL";"NULL";"false";"false"
