,doi,id,pmid,year
435,10.1186/s12883-019-1339-x,pub.1117004746,31176377,2019
436,10.1186/s12882-019-1264-7,pub.1112606532,30845916,2019
437,10.1186/s13195-019-0515-y,pub.1120007020,31366409,2019
438,10.1186/s12885-019-6261-5,pub.1122264984,31675950,2019
439,10.1186/s10194-019-1018-8,pub.1116598416,31159727,2019
440,10.1186/s13063-018-3158-6,pub.1111367965,30635033,2019
441,10.1016/j.jsmc.2019.08.004,pub.1121928937,31640874,2019
442,10.1186/s12887-019-1473-z,pub.1113638981,31014293,2019
443,10.1016/j.ijcard.2019.09.005,pub.1120872496,31615650,2019
444,10.1111/all.13939,pub.1116853925,31169906,2019
445,10.1016/j.jhin.2019.06.015,pub.1117620664,31265856,2019
446,10.1007/s15010-019-01331-4,pub.1116645456,31165443,2019
447,10.1007/s00113-019-00726-0,pub.1122525655,31713643,2019
448,10.1186/s12889-019-6910-2,pub.1114048342,31077159,2019
449,10.1186/s13601-019-0252-0,pub.1112689663,30911372,2019
450,10.1186/s12877-019-1100-8,pub.1113472526,30987588,2019
451,10.1186/s40560-019-0381-5,pub.1113789068,31061709,2019
452,10.1186/s12872-019-1040-4,pub.1112606523,30845907,2019
453,10.1007/s00381-019-04383-x,pub.1122095053,31654263,2019
454,10.1186/s12885-019-5439-1,pub.1112851488,30885150,2019
455,10.1038/s41372-019-0474-y,pub.1120442084,31434996,2019
456,10.1038/s41572-019-0084-1,pub.1114028670,31073128,2019
457,10.1007/s00066-019-01511-z,pub.1121497464,31586229,2019
458,10.1016/j.jdent.2019.103260,pub.1123222573,31821853,2019
459,10.1016/j.coi.2019.09.005,pub.1122287499,31675681,2019
460,10.1513/annalsats.201901-007oc,pub.1120472789,31437014,2019
461,10.1016/j.cmi.2019.11.025,pub.1123085188,31809805,2019
462,10.1186/s13075-019-1875-1,pub.1113484335,30987674,2019
463,10.1186/s12955-019-1229-3,pub.1122120077,31655579,2019
464,10.1038/s41398-019-0433-6,pub.1112364100,30804326,2019
465,10.1186/s12872-019-1187-z,pub.1122170724,31664920,2019
466,10.1186/s13601-019-0294-3,pub.1121992462,31660121,2019
467,10.1186/s13601-019-0279-2,pub.1120943088,31516692,2019
468,10.1007/s13167-019-00192-z,pub.1122804783,31832116,2019
469,10.1186/s13054-019-2540-4,pub.1120966080,31506074,2019
470,10.1007/s11060-019-03346-1,pub.1122806670,31758486,2019
471,10.1097/rli.0000000000000618,pub.1123752828,31895220,2019
472,10.1111/exd.14007,pub.1118010145,31310694,2019
473,10.1007/s11325-019-01793-8,pub.1111949522,30729405,2019
474,10.1007/s00424-019-02334-8,pub.1122811814,31754831,2019
475,10.1038/s41408-019-0256-y,pub.1122781234,31754095,2019
476,10.1186/s13089-019-0149-0,pub.1123694634,31883027,2019
477,10.1186/s12957-019-1756-8,pub.1123342834,31830991,2019
478,10.1016/j.athoracsur.2019.10.041,pub.1123223578,31821808,2019
479,10.1186/s12885-019-6131-1,pub.1120942995,31500597,2019
480,10.1038/s41467-019-12113-9,pub.1121795326,31615979,2019
481,10.1007/s00066-019-01553-3,pub.1123019054,31784804,2019
482,10.1093/ibd/izz284,pub.1123020176,31782956,2019
483,10.1002/nau.24238,pub.1123010079,31782983,2019
484,10.1007/s00520-019-05172-7,pub.1122984123,31781950,2019
485,10.1007/s00347-019-01018-z,pub.1122984060,31781844,2019
486,10.1111/bjd.18604,pub.1121730794,31605618,2019
487,10.1007/s00120-019-01072-0,pub.1122983955,31781782,2019
488,10.1111/apha.13415,pub.1122584454,31729810,2019
489,10.1007/s12079-019-00536-4,pub.1122984609,31782053,2019
490,10.1007/s00063-019-00632-8,pub.1122983942,31781827,2019
491,10.3389/fphys.2019.01447,pub.1122922665,31849702,2019
492,10.1002/ijc.32734,pub.1121795430,31613986,2019
493,10.1002/ejhf.1657,pub.1122955900,31777139,2019
494,10.1136/ijgc-2019-000821,pub.1122988711,31780571,2019
495,10.1007/s00167-019-05812-9,pub.1122952117,31776626,2019
496,10.1111/tri.13551,pub.1122360280,31696547,2019
497,10.1089/jwh.2019.7730,pub.1122864809,31765281,2019
498,10.1371/journal.pone.0223758,pub.1122920244,31770377,2019
499,10.1007/s00441-019-03129-0,pub.1122921542,31773304,2019
500,10.1515/cclm-2019-0433,pub.1120131205,31377734,2019
501,10.3389/fimmu.2019.02718,pub.1122910960,31849941,2019
502,10.1007/s00417-019-04489-7,pub.1122868014,31768682,2019
503,10.1007/s00701-019-04086-x,pub.1122868080,31768755,2019
504,10.1007/s00401-019-02101-0,pub.1122868005,31768671,2019
505,10.1007/s10334-019-00802-x,pub.1122868132,31768797,2019
506,10.1007/s00404-019-05321-7,pub.1121830498,31616986,2019
507,10.1093/ije/dyz241,pub.1122287745,31764988,2019
508,10.1007/s00406-019-01086-x,pub.1122852742,31760473,2019
509,10.1002/mds.27901,pub.1122809528,31758733,2019
510,10.1111/hsc.12899,pub.1122807879,31758635,2019
511,10.3389/fneur.2019.01239,pub.1122792449,31824412,2019
512,10.3389/fimmu.2019.02200,pub.1122795097,31824475,2019
513,10.1007/s12035-019-01822-3,pub.1122807535,31758402,2019
514,10.1111/acps.13122,pub.1122193616,31667829,2019
515,10.1002/mds.27892,pub.1122790726,31755599,2019
516,10.1371/journal.pntd.0007822,pub.1122817531,31756189,2019
517,10.1007/s00399-019-00660-z,pub.1122813921,31758249,2019
518,10.3389/fnmol.2019.00288,pub.1122773113,31824263,2019
519,10.1111/joa.13117,pub.1122779592,31749243,2019
520,10.1093/schbul/sbz110,pub.1121586245,31751466,2019
521,10.1093/eurheartj/ehz427,pub.1117004481,31461239,2019
522,10.1093/eurheartj/ehz680,pub.1121018666,31556953,2019
523,10.1055/s-0039-3399529,pub.1122789260,31752030,2019
524,10.1093/eurheartj/ehy600,pub.1107063879,30295807,2019
525,10.3390/jcm8122036,pub.1122842671,31766426,2019
526,10.1093/neuros/nyz489,pub.1121586191,31748798,2019
527,10.1155/2019/6431957,pub.1122796316,31871429,2019
528,10.1093/rheumatology/kez535,pub.1122065111,31745566,2019
529,10.3390/ijerph16234591,pub.1122773311,31756947,2019
530,10.1093/europace/euz319,pub.1122150380,31740948,2019
531,10.1055/a-1012-2143,pub.1122745572,31747706,2019
532,10.1210/clinem/dgz211,pub.1122751420,31746334,2019
533,10.1007/s12325-019-01145-8,pub.1122753366,31748904,2019
534,10.1159/000504063,pub.1122794947,31747675,2019
535,10.3389/fimmu.2019.02685,pub.1122689371,31803191,2019
536,10.3389/fimmu.2019.02667,pub.1122689363,31803188,2019
537,10.1055/a-1019-8053,pub.1122747675,31746444,2019
538,10.2196/15368,pub.1122214045,31742563,2019
539,10.1136/ijgc-2019-000778,pub.1122706764,31744887,2019
540,10.1007/s10029-019-02065-w,pub.1122700200,31745653,2019
541,10.3389/fimmu.2019.02526,pub.1122694718,31803175,2019
542,10.1093/annonc/mdz296,pub.1120729032,31740927,2019
543,10.1002/ajmg.b.32770,pub.1122694251,31742845,2019
544,10.1007/s10143-019-01194-1,pub.1122678523,31741105,2019
545,10.1002/gcc.22819,pub.1122092071,31652375,2019
546,10.1007/s10439-019-02406-x,pub.1122678536,31741229,2019
547,10.3390/jcm8112013,pub.1122689782,31752231,2019
548,10.1177/0284185119883390,pub.1122698484,31739672,2019
549,10.1093/ehjci/jez272,pub.1121585933,31740950,2019
550,10.1155/2019/1036907,pub.1122683207,31827666,2019
551,10.17179/excli2019-1782,pub.1123530288,31839763,2019
552,10.1080/09540261.2019.1678251,pub.1121976808,31638446,2019
553,10.3390/jcm8112008,pub.1122689777,31744243,2019
554,10.1111/jdv.16090,pub.1122652302,31733162,2019
555,10.1093/trstmh/trz101,pub.1120911703,31735956,2019
556,10.1007/s00167-019-05790-y,pub.1122658749,31734705,2019
557,10.3205/zma001282,pub.1123426442,31844646,2019
558,10.3389/fphys.2019.01394,pub.1122591735,31803061,2019
559,10.3205/zma001278,pub.1123426436,31844642,2019
560,10.3205/iprs000141,pub.1123230464,31815084,2019
561,10.1093/eurheartj/ehz502,pub.1117924811,31302681,2019
562,10.3389/fnhum.2019.00395,pub.1122558282,31798432,2019
563,10.2807/1560-7917.es.2019.24.46.1900135,pub.1122634215,31771703,2019
564,10.2174/1389201020666191114104850,pub.1122602560,31729940,2019
565,10.3389/fimmu.2019.02618,pub.1122560516,31803180,2019
566,10.2807/1560-7917.es.2019.24.46.1900281,pub.1122634216,31771705,2019
567,10.3389/fpsyt.2019.00838,pub.1122544719,31798481,2019
568,10.1111/bph.14923,pub.1122517293,31722437,2019
569,10.1007/s42000-019-00133-5,pub.1122527264,31721133,2019
570,10.1159/000502945,pub.1122563280,31722354,2019
571,10.1182/blood-2019-125226,pub.1122563568,31723989,2019
572,10.1111/all.14111,pub.1122521405,31721236,2019
573,10.1093/dote/doy127,pub.1111015344,30596900,2019
574,10.1139/apnm-2019-0416,pub.1122504579,31714799,2019
575,10.1245/s10434-019-08049-5,pub.1122512777,31720931,2019
576,10.1182/bloodadvances.2019000449,pub.1122526046,31714961,2019
577,10.1002/jmri.26968,pub.1122505716,31713973,2019
578,10.1136/ijgc-2019-000675,pub.1122547239,31722964,2019
579,10.1001/jama.2019.15600,pub.1120989306,31517955,2019
580,10.3233/jad-190446,pub.1121446597,31594223,2019
581,10.3233/jnd-190441,pub.1122574522,31744015,2019
582,10.1055/s-0039-3399493,pub.1122486548,31711245,2019
583,10.1007/s00204-019-02612-5,pub.1122484259,31712839,2019
584,10.3390/nu11112726,pub.1122526395,31717901,2019
585,10.1007/s00330-019-06479-z,pub.1122484323,31712960,2019
586,10.1038/s41390-019-0674-3,pub.1122486384,31711066,2019
587,10.1007/s00063-019-00629-3,pub.1122484212,31712834,2019
588,10.1093/cvr/cvz300,pub.1122417326,31711127,2019
589,10.3233/bmr-171043,pub.1113279256,30958330,2019
590,,pub.1117828449,31282982,2019
591,10.1007/s00167-019-05783-x,pub.1122467016,31707434,2019
592,10.1007/s13187-019-01648-6,pub.1122461310,31707642,2019
593,10.1177/1932296819884922,pub.1122470000,31709805,2019
594,10.1007/s00592-019-01449-9,pub.1122411536,31705296,2019
595,10.3389/fimmu.2019.02632,pub.1122389632,31781119,2019
596,10.1111/bjd.18469,pub.1120690669,31466119,2019
597,10.1177/0284185119884676,pub.1122395132,31698929,2019
598,10.1371/journal.pone.0223261,pub.1122386508,31697712,2019
599,10.3390/jcm8111899,pub.1122404352,31703290,2019
600,10.1007/s00104-019-01062-0,pub.1122392143,31701167,2019
601,10.1182/blood.2019001425,pub.1121266640,31554635,2019
602,10.1007/s11239-019-01981-z,pub.1122338412,31691890,2019
603,10.1002/ejhf.1608,pub.1122325134,31692186,2019
604,10.33594/000000175,pub.1122395390,31701729,2019
605,10.1111/acel.13049,pub.1122329424,31692231,2019
606,10.1007/s00113-019-00738-w,pub.1122359180,31696247,2019
607,10.3389/fimmu.2019.02591,pub.1122332567,31781103,2019
608,10.3389/fneur.2019.01086,pub.1122306101,31749755,2019
609,10.1038/s41375-019-0618-2,pub.1122311585,31690822,2019
610,10.3390/jcm8111877,pub.1122370840,31694263,2019
611,10.1093/sleep/zsz271,pub.1122300999,31679018,2019
612,10.1093/rheumatology/kez486,pub.1121453660,31680161,2019
613,10.1136/annrheumdis-2019-216118,pub.1122308591,31685553,2019
614,10.1210/clinem/dgz176,pub.1122301201,31680138,2019
615,10.1111/iej.13232,pub.1121522104,31587321,2019
616,10.1111/pai.13148,pub.1122280327,31677297,2019
617,10.1200/jco.19.00456,pub.1121015761,31513482,2019
618,10.1001/jamapsychiatry.2019.1937,pub.1120315987,31411649,2019
619,10.1093/icvts/ivz176,pub.1117675381,31504552,2019
620,10.1172/jci.insight.130416,pub.1122238718,31672936,2019
621,10.1093/brain/awz285,pub.1120729043,31553039,2019
622,10.1093/cvr/cvz085,pub.1113063706,30924864,2019
623,10.1089/thy.2019.0122,pub.1120966049,31507237,2019
624,10.1093/europace/euz199,pub.1117638129,31397475,2019
625,10.3390/nu11112611,pub.1122274546,31683759,2019
626,10.1093/icvts/ivz159,pub.1117577868,31274149,2019
627,10.1093/annonc/mdz387,pub.1122565985,31868905,2019
628,10.1001/jamacardio.2019.3502,pub.1121231477,31553410,2019
629,10.1093/europace/euz189,pub.1117549271,31322701,2019
630,10.1093/jac/dkz344,pub.1118067645,31393591,2019
631,10.1002/ejhf.1530,pub.1115773464,31129929,2019
632,10.1038/s41591-019-0643-8,pub.1122362461,31700185,2019
633,10.1038/s41409-019-0550-0,pub.1114225734,31089288,2019
634,10.1016/j.eururo.2019.11.002,pub.1122658914,31744642,2019
635,10.1007/s10120-019-00969-1,pub.1113961310,31065877,2019
636,10.1530/eje-19-0688,pub.1121501167,31585437,2019
637,10.1111/ddg.13979,pub.1122864250,31765087,2019
638,10.1016/j.ejvs.2019.08.011,pub.1122950925,31786105,2019
639,10.1007/s10875-019-00708-2,pub.1121966554,31637570,2019
640,10.1016/j.jaci.2019.10.030,pub.1122413912,31707051,2019
641,10.1038/s41435-019-0076-x,pub.1113953699,31068685,2019
642,10.1053/j.jrn.2019.09.008,pub.1122791657,31761711,2019
643,10.1136/annrheumdis-2019-215486,pub.1120210969,31391176,2019
644,10.1038/s41430-018-0383-8,pub.1111401926,30647440,2019
645,10.1016/j.jtcvs.2019.10.115,pub.1122414183,31866081,2019
646,10.1111/bju.14851,pub.1117295209,31220400,2019
647,10.3171/2019.2.jns19426,pub.1118152123,31323630,2019
648,10.1097/sla.0000000000003705,pub.1123130430,31800490,2019
649,10.1097/hjh.0000000000002313,pub.1122960097,31790069,2019
650,10.1161/strokeaha.119.026100,pub.1121064818,31526121,2019
651,10.1097/hjh.0000000000002160,pub.1117164248,31205198,2019
652,10.1007/s00167-019-05484-5,pub.1112829511,30879107,2019
653,10.1097/tp.0000000000002799,pub.1117164395,31205263,2019
654,10.1111/petr.13548,pub.1117966708,31297930,2019
655,10.1111/jan.14102,pub.1117155277,31197869,2019
656,10.1016/j.atherosclerosis.2019.08.014,pub.1120726604,31591002,2019
657,10.1016/j.jaci.2019.10.021,pub.1122258704,31678426,2019
658,10.1055/a-0880-6182,pub.1122476379,31736508,2019
659,10.1016/j.waojou.2019.100079,pub.1122016622,31687062,2019
660,10.1038/s41588-019-0511-y,pub.1121972479,31636452,2019
661,10.1111/jdv.15944,pub.1121529601,31588615,2019
662,10.1002/mnfr.201900019,pub.1120187478,31393642,2019
663,10.1111/all.13805,pub.1113292846,30955224,2019
664,10.1111/his.13930,pub.1116174453,31152602,2019
665,10.1016/j.jclinepi.2019.06.002,pub.1117015486,31195110,2019
666,10.1007/s00586-019-05988-1,pub.1113929221,31055663,2019
667,10.1111/ddg.13979_g,pub.1122863857,31765100,2019
668,10.1097/rli.0000000000000590,pub.1117943207,31299035,2019
669,10.2217/bmm-2019-0214,pub.1121838090,31617736,2019
670,10.1177/1753193419852118,pub.1116615178,31156019,2019
671,10.1097/jsm.0000000000000532,pub.1122337686,31688174,2019
672,10.1111/ddg.13926_g,pub.1122861302,31765097,2019
673,10.1016/j.schres.2019.11.025,pub.1122802657,31767510,2019
674,10.1016/j.jcct.2019.03.004,pub.1112704870,30879975,2019
675,10.1055/s-0039-1692688,pub.1120005085,31364093,2019
676,10.1017/s104795111900235x,pub.1121266591,31554525,2019
677,10.1038/s41366-019-0415-z,pub.1119788343,31346233,2019
678,10.1016/j.psychres.2019.112712,pub.1122921013,31837815,2019
679,10.1016/j.jaip.2019.11.022,pub.1122946453,31786252,2019
680,10.1007/s00115-019-00805-y,pub.1122366821,31696277,2019
681,10.1177/0284185119831692,pub.1112585243,30841703,2019
682,10.1016/j.jacc.2019.11.003,pub.1122473382,31726194,2019
683,10.1111/ddg.13971_g,pub.1122862160,31765106,2019
684,10.1111/coa.13446,pub.1121377265,31565844,2019
685,10.1097/sla.0000000000003537,pub.1121409197,31573984,2019
686,10.1111/acem.13819,pub.1117295196,31220387,2019
687,10.1002/1878-0261.12585,pub.1122197456,31670486,2019
688,10.1007/s00392-019-01458-2,pub.1112918610,30900010,2019
689,10.1111/all.13862,pub.1114014104,31074873,2019
690,10.1016/j.joms.2019.04.009,pub.1113404340,31077673,2019
691,10.1111/all.13925,pub.1115467389,31124151,2019
692,10.1038/s41409-019-0543-z,pub.1114225727,31089287,2019
693,10.1136/heartjnl-2019-314940,pub.1118020611,31302639,2019
694,10.1016/j.bbmt.2019.06.034,pub.1117786046,31284069,2019
695,10.1200/jgo.18.00246,pub.1113181144,30943098,2019
696,10.1097/jsm.0000000000000532,pub.1099727916,29252658,2019
697,10.1007/s00259-019-04467-5,pub.1120108965,31375858,2019
698,10.1002/term.2948,pub.1119951675,31359634,2019
699,10.1016/j.jdermsci.2019.11.003,pub.1123024343,31843230,2019
700,10.1111/jdv.15945,pub.1121530368,31588614,2019
701,10.21037/jtd.2019.10.48,pub.1122994977,31903271,2019
702,10.1002/ana.25552,pub.1118116208,31325344,2019
703,10.1136/annrheumdis-2019-215294,pub.1120403009,31427438,2019
704,10.1016/j.tibs.2019.06.004,pub.1117913581,31301982,2019
705,10.1002/art.41004,pub.1116481192,31161734,2019
706,10.1016/j.psychres.2019.112711,pub.1122952586,31843207,2019
707,10.1016/j.jtho.2019.07.006,pub.1119759355,31349062,2019
708,10.1016/j.anai.2019.09.001,pub.1120937102,31513908,2019
709,10.1016/j.ejca.2019.08.018,pub.1121756909,31618704,2019
710,10.1177/0271678x18795426,pub.1106155005,30117749,2019
711,10.1111/nyas.14178,pub.1117478268,31237362,2019
712,10.1007/s11548-019-02086-x,pub.1122328166,31691099,2019
713,10.1016/j.prp.2019.152662,pub.1121117115,31575452,2019
714,10.1111/bjd.18298,pub.1122256183,31674670,2019
715,10.1016/j.mri.2019.07.015,pub.1119766387,31351110,2019
716,10.1055/s-0044-101143,pub.1101245124,29486500,2019
717,10.1016/s0140-6736(19)31881-1,pub.1121117863,31543428,2019
718,10.2147/ceor.s223383,pub.1122324922,31807037,2019
719,10.1016/j.biopsych.2019.07.023,pub.1120025790,31561861,2019
720,10.1016/j.resuscitation.2019.09.020,pub.1121182491,31557520,2019
721,10.1007/s00393-018-0571-x,pub.1110344383,30511171,2019
722,10.1016/j.ijrobp.2019.08.002,pub.1120281749,31415797,2019
723,10.1111/jth.14589,pub.1119819302,31344319,2019
724,10.1016/j.eururo.2019.09.035,pub.1122701800,31753752,2019
725,10.1002/clc.23254,pub.1120873626,31490566,2019
726,10.1016/j.cub.2019.08.070,pub.1121875943,31630955,2019
727,10.23736/s0375-9393.19.13748-0,pub.1120881836,31486622,2019
728,10.1002/ejhf.1575,pub.1120395940,31423712,2019
729,10.1097/ccm.0000000000003977,pub.1121062988,31567350,2019
730,10.1002/ppul.24462,pub.1122522733,31715090,2019
731,10.1111/jon.12658,pub.1120126549,31379055,2019
732,10.1016/j.rdc.2019.07.005,pub.1121305572,31564296,2019
733,10.1111/jdv.15720,pub.1115954526,31140658,2019
734,10.1016/j.parkreldis.2019.09.020,pub.1121041568,31621620,2019
735,10.1002/ejhf.1532,pub.1115806973,31132222,2019
736,10.1111/all.13856,pub.1114003715,31070805,2019
737,10.1007/s10456-019-09671-3,pub.1117489870,31240418,2019
738,10.1002/ejhf.1611,pub.1122014466,31646718,2019
739,10.1007/s00259-019-04393-6,pub.1120250381,31399800,2019
740,10.1136/annrheumdis-2019-215589,pub.1120388892,31422357,2019
741,10.1016/j.vaccine.2019.11.026,pub.1122786701,31761500,2019
742,10.1007/s00428-019-02610-z,pub.1117702863,31267201,2019
743,10.1002/pon.5210,pub.1120488907,31442341,2019
744,10.1016/j.ijsu.2019.08.033,pub.1120877077,31494333,2019
745,10.1007/s00115-019-00790-2,pub.1121302066,31559479,2019
746,10.1038/s41435-019-0061-4,pub.1112392046,30809016,2019
747,10.1007/s00106-019-0706-7,pub.1120140968,31384969,2019
748,10.1111/ddg.13971,pub.1122862926,31765083,2019
749,10.1007/s00330-019-06087-x,pub.1112849582,30887194,2019
750,10.1016/j.semnephrol.2019.10.005,pub.1123257890,31836038,2019
751,10.1530/eje-19-0464,pub.1120803355,31480014,2019
752,10.1053/j.semtcvs.2019.10.016,pub.1122282305,31682904,2019
753,10.1016/j.jstrokecerebrovasdis.2019.104499,pub.1122702041,31757598,2019
754,10.1111/iej.13177,pub.1117474004,31232460,2019
755,10.1016/j.neuroimage.2019.116373,pub.1122747645,31759114,2019
756,10.1213/ane.0000000000004502,pub.1122866318,31764163,2019
757,10.1007/s10741-019-09803-3,pub.1114041765,31076937,2019
758,10.1016/j.molmet.2019.08.014,pub.1120478025,31668385,2019
759,10.1097/inf.0000000000002417,pub.1121895147,31626041,2019
760,10.1016/j.joca.2019.06.013,pub.1117923079,31301430,2019
761,10.1016/s0140-6736(19)32597-8,pub.1122198660,31679946,2019
762,10.1111/ddg.13926,pub.1120787314,31479567,2019
763,10.1016/j.jelectrocard.2019.09.001,pub.1120840051,31526572,2019
764,10.1016/j.jaip.2019.10.046,pub.1122670518,31751760,2019
765,10.1007/s10067-019-04648-5,pub.1117971884,31300979,2019
766,10.1016/j.bone.2019.115065,pub.1121191111,31561010,2019
767,10.1016/j.jaip.2019.07.044,pub.1120481354,31445223,2019
768,10.1002/ana.25582,pub.1120470669,31435960,2019
769,10.1002/ejhf.1561,pub.1120604720,31452320,2019
770,10.1016/j.jtv.2019.09.004,pub.1121215223,31575473,2019
771,10.1007/s00264-019-04326-w,pub.1113185173,30949757,2019
772,10.1245/s10434-019-07635-x,pub.1119865114,31350646,2019
773,10.1007/s00105-019-04483-4,pub.1121307564,31560079,2019
774,10.1055/a-1015-7265,pub.1122664804,31739378,2019
775,10.1038/s41375-019-0537-2,pub.1120633154,31462732,2019
776,10.1136/annrheumdis-2019-215707,pub.1119982974,31362994,2019
777,10.1111/tri.13489,pub.1120203813,31397931,2019
778,10.1002/ejhf.1560,pub.1120763786,31476088,2019
779,10.1016/j.ajhg.2019.09.013,pub.1121619639,31607425,2019
780,10.3389/fpsyt.2019.00762,pub.1122203434,31736795,2019
781,10.3324/haematol.2019.226332,pub.1122246658,31672904,2019
