article,best_identifier,repository,repository_re3data,repository_type,license_fuji,license_numbat,guid_scheme_fuji,fuji_percent,fuji_percent_f,fuji_percent_a,fuji_percent_i,fuji_percent_r,fuji_percent_f1,fuji_percent_f2,fuji_percent_f3,fuji_percent_f4,fuji_percent_a1,fuji_percent_i1,fuji_percent_i2,fuji_percent_i3,fuji_percent_r1,fuji_percent_r1_1,fuji_percent_r1_2,fuji_percent_r1_3,FsF-F1-01D,FsF-F1-02D,FsF-F2-01M,FsF-F3-01M,FsF-F4-01M,FsF-A1-01M,FsF-A1-02M,FsF-A1-03D,FsF-I1-01M,FsF-I2-01M,FsF-I3-01M,FsF-R1-01MD,FsF-R1.1-01M,FsF-R1.2-01M,FsF-R1.3-01M,FsF-R1.3-02D
10.1016/j.redox.2020.101448,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE144118,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.4049/jimmunol.2100225,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE182038,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1152/ajprenal.00610.2020,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE162031,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-021-27732-4,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE159077,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-021-27732-4,https://www.ebi.ac.uk/pride/archive/projects/PXD021768,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1021/acs.analchem.1c04373,https://proteomecentral.proteomexchange.org/?search=PXD022341,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41588-022-01117-9,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE169561,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1093/clinchem/hvab186,https://doi.org/10.6084/m9.figshare.14161247.v1,figshare,figshare,general-purpose repository,no license,CC BY,doi,75,100,66.67,75,60,100,100,100,100,66.67,100,0,100,25,100,50,100,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,100
10.1038/s41587-022-01551-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB39750,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41586-021-04342-0,https://www.ncbi.nlm.nih.gov/sra?term=PRJNA784099,NCBI Sequence Read Archive (SRA),NCBI Sequence Read Archive (SRA),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-04342-0,https://www.ncbi.nlm.nih.gov/nuccore/MT108784.1/,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41467-022-28508-0,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE193708,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-28508-0,https://www.ebi.ac.uk/pride/archive/projects/PXD030785,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-28508-0,https://doi.org/10.5281/zenodo.5792004,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1016/j.xpro.2022.101567,https://doi.org/10.5281/zenodo.6642365,Zenodo,Zenodo,general-purpose repository,no license,NULL,doi,58.33,71.43,66.67,75,40,100,50,0,100,66.67,100,0,100,25,50,50,50,100,100,50,0,100,100,100,0,100,0,100,25,50,50,100,0
10.3390/e24070934,https://doi.org/10.5281/zenodo.5582001,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,66.67,85.71,66.67,75,50,100,50,100,100,66.67,100,0,100,25,100,50,50,100,100,50,100,100,100,100,0,100,0,100,25,100,50,100,0
10.7554/elife.84034,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE193561,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3892/ijo.2022.5310,https://www.ncbi.nlm.nih.gov/sra/SRX11513026[accn],NCBI Sequence Read Archive (SRA),NCBI Sequence Read Archive (SRA),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3892/ijo.2022.5310,https://doi.org/10.6019/PXD029398,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,NULL,doi,31.25,35.71,33.33,50,20,100,25,0,0,33.33,50,100,0,0,0,50,50,100,100,25,0,0,0,100,0,50,100,0,0,0,50,100,0
10.3390/ijerph192316124,https://10.6084/m9.figshare.21370086,figshare,figshare,general-purpose repository,no license,CC BY,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41598-022-14659-z,https://identifiers.org/neurovault.collection:9333,NeuroVault,NeuroVault,field-specific repository,no license,NULL,url,56.25,50,66.67,75,50,50,25,100,50,66.67,50,100,100,25,100,50,50,100,0,25,100,50,0,100,100,50,100,100,25,100,50,100,0
10.1016/j.ccell.2022.09.001,https://doi.org/10.25345/C53N9D,Mass Spectrometry Interactive Virtual Environment,Mass Spectrometry Interactive Virtual Environment,field-specific repository,no license,CC0,doi,37.5,57.14,33.33,25,30,100,50,0,50,33.33,50,0,0,25,0,50,50,100,100,50,0,50,0,100,0,50,0,0,25,0,50,100,0
10.1016/j.ccell.2022.09.001,https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD027956-1,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.molcel.2022.08.031,https://www.ebi.ac.uk/pride/archive/projects/PXD035182,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1016/j.molcel.2022.08.031,https://www.ebi.ac.uk/ena/browser/view/PRJEB54085,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1016/j.neuron.2022.08.001,https://doi.org/10.17632/mrk7355wtk.1,Mendeley Data,Mendeley Data,general-purpose repository,other license,CC BY,doi,64.58,85.71,50,75,50,100,100,0,100,50,100,0,100,25,100,50,50,100,100,100,0,100,50,100,0,100,0,100,25,100,50,100,0
10.1021/acs.analchem.1c02220,https://doi.org/10.5281/zenodo.3973172,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1021/acs.jproteome.2c00198,https://www.ebi.ac.uk/pride/archive/projects/PXD030395,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1073/pnas.2123476119,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE207608,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1073/pnas.2123476119,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA881328,NCBI BioProject,NCBI BioProject,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1073/pnas.2123476119,https://www.ebi.ac.uk/pride/archive/projects/PXD024649,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1073/pnas.2201883119,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE150907,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1080/21505594.2021.1959808,https://www.ebi.ac.uk/ena/browser/view/PRJEB39129,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1126/science.abg3875,https://doi.org/10.2210/pdb7ZJW/pdb,Worldwide Protein Data Bank,Worldwide Protein Data Bank,field-specific repository,no license,NULL,doi,35.42,50,33.33,50,20,100,25,0,50,33.33,50,100,0,0,0,50,50,100,100,25,0,50,0,100,0,50,100,0,0,0,50,100,0
10.1126/science.abg3875,https://www.ebi.ac.uk/emdb/EMD-14751,EMBL-EBI The Electron Microscopy Data Bank,EMBL-EBI The Electron Microscopy Data Bank,field-specific repository,no license,NULL,url,27.08,35.71,33.33,0,30,50,25,0,50,33.33,0,0,0,25,0,50,50,100,0,25,0,50,0,100,0,0,0,0,25,0,50,100,0
10.1126/science.abq5209,https://www.ebi.ac.uk/pride/archive/projects/PXD033846,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1126/sciimmunol.abj0140,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173970,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1126/sciimmunol.abn8144,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE192875,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.15252/embj.2021109996,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE165028,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.15252/embj.2021109191,https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-10711,EMBL-EBI BioStudies,EMBL-EBI BioStudies,field-specific repository,no license,NULL,url,22.92,35.71,33.33,0,20,50,25,0,50,33.33,0,0,0,25,0,0,50,100,0,25,0,50,0,100,0,0,0,0,25,0,0,100,0
10.15252/embj.2021109191,https://www.ebi.ac.uk/pride/archive/projects/PXD027120,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1161/hypertensionaha.121.18620,https://www.ebi.ac.uk/pride/archive/projects/PXD005802,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1016/j.omtm.2022.03.018,https://www.ncbi.nlm.nih.gov/sra/SRX10084099[accn],NCBI Sequence Read Archive (SRA),NCBI Sequence Read Archive (SRA),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41588-022-01024-z,https://www.ebi.ac.uk/gwas/studies/GCST90027158,GWAS Catalog,GWAS Catalog,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41588-022-01024-z,https://doi.org/10.5281/zenodo.5745927,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1038/s41588-022-01024-z,https://www.ebi.ac.uk/ena/browser/view/PRJEB49234,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1016/j.molcel.2022.03.024,https://www.ebi.ac.uk/pride/archive/projects/PXD027137,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1016/j.molcel.2022.03.024,doi.org/10.17632/7vbp983x44.1,Mendeley Data,Mendeley Data,general-purpose repository,other license,CC BY,doi,64.58,85.71,50,75,50,100,100,0,100,50,100,0,100,25,100,50,50,100,100,100,0,100,50,100,0,100,0,100,25,100,50,100,0
10.1038/s41594-022-00882-9,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE169457,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41594-022-00882-9,https://www.ebi.ac.uk/pride/archive/projects/PXD014841,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1007/s10875-022-01379-2,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE189820,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-30618-8,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE148804,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1126/science.abd1673,https://www.ebi.ac.uk/emdb/EMD-11087,EMBL-EBI The Electron Microscopy Data Bank,EMBL-EBI The Electron Microscopy Data Bank,field-specific repository,no license,NULL,url,27.08,35.71,33.33,0,30,50,25,0,50,33.33,0,0,0,25,0,50,50,100,0,25,0,50,0,100,0,0,0,0,25,0,50,100,0
10.1126/science.abd1673,https://doi.org/10.2210/pdb6Z9P/pdb,Worldwide Protein Data Bank,Worldwide Protein Data Bank,field-specific repository,no license,NULL,doi,35.42,50,33.33,50,20,100,25,0,50,33.33,50,100,0,0,0,50,50,100,100,25,0,50,0,100,0,50,100,0,0,0,50,100,0
10.1084/jem.20210012,https://doi.org/10.24433/CO.5442144.v1,Code Ocean,Code Ocean,general-purpose repository,other license,CC BY-NC-ND,doi,52.08,71.43,50,25,50,100,100,0,50,50,50,0,0,25,100,50,50,100,100,100,0,50,50,100,0,50,0,0,25,100,50,100,0
10.1038/s42003-022-03421-w,https://www.ebi.ac.uk/ena/browser/view/PRJEB51900,EMBL-EBI European Nucleotide Archive,EMBL-EBI European Nucleotide Archive,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s42003-022-03421-w,https://www.ncbi.nlm.nih.gov/nuccore/KC633198,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1007/s11368-022-03145-8,https://doi.org/10.20387/bonares-9bbk-z07e,BonaRes Repository,BonaRes Repository,field-specific repository,no license,CC BY,doi,54.17,71.43,33.33,50,50,100,50,0,100,33.33,50,0,100,25,100,50,50,100,100,50,0,100,0,100,0,50,0,100,25,100,50,100,0
10.7554/elife.77492,https://doi.org/10.5061/dryad.mcvdnck2s,DRYAD,DRYAD,general-purpose repository,no license,CC0,doi,75,100,100,75,50,100,100,100,100,100,100,0,100,25,100,50,50,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,0
10.7554/elife.76631,https://doi.org/10.5281/zenodo.7059087,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,75,85.71,100,75,60,100,50,100,100,100,100,0,100,25,100,50,100,100,100,50,100,100,100,100,100,100,0,100,25,100,50,100,100
10.4049/jimmunol.2100685,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE203334,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3758/s13428-021-01768-2,https://osf.io/w6ptm/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,MIT,url,33.33,42.86,33.33,25,30,50,50,0,50,33.33,50,0,0,25,0,50,50,100,0,50,0,50,0,100,0,50,0,0,25,0,50,100,0
10.3390/jcm11154553,https://osf.io/wjspq/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,NULL,url,33.33,42.86,33.33,25,30,50,50,0,50,33.33,50,0,0,25,0,50,50,100,0,50,0,50,0,100,0,50,0,0,25,0,50,100,0
10.3390/cells11213404,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE209962,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3390/cells11111752,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE188540,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s41467-022-34241-5,https://doi.org/10.5281/zenodo.7016644,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,75,85.71,100,75,60,100,50,100,100,100,100,0,100,25,100,50,100,100,100,50,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1126/scitranslmed.abq3010,https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR21101463&display=metadata,NCBI Sequence Read Archive (SRA),NCBI Sequence Read Archive (SRA),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1053/j.gastro.2020.11.010,https://doi.org/10.6084/m9.figshare.12173232,figshare,figshare,general-purpose repository,no license,CC BY,doi,75,100,66.67,75,60,100,100,100,100,66.67,100,0,100,25,100,50,100,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,100
10.1098/rsos.220142,https://doi.org/10.5523/bris.3s3693oybr47k20ae2agm1t5d2,University of Bristol data repository,University of Bristol data repository,field-specific repository,other license,NULL,doi,47.92,71.43,50,50,30,100,50,0,100,50,100,0,0,25,0,50,50,100,100,50,0,100,50,100,0,100,0,0,25,0,50,100,0
10.1126/scitranslmed.abe5795,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158183,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1183/13993003.02049-2021,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE186976,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1136/gutjnl-2021-324725,https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-10824,EMBL-EBI BioStudies,EMBL-EBI BioStudies,field-specific repository,no license,NULL,url,22.92,35.71,33.33,0,20,50,25,0,50,33.33,0,0,0,25,0,0,50,100,0,25,0,50,0,100,0,0,0,0,25,0,0,100,0
10.2807/1560-7917.es.2022.27.4.2002028,https://www.ncbi.nlm.nih.gov/nuccore/MN872285,NCBI Nucleotide (Nuccore),NCBI Nucleotide (Nuccore),field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1007/s00392-022-02054-7,https://doi.org/10.5281/zenodo.5862042,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1016/j.concog.2022.103318,https://osf.io/q9sxe/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,CC BY,url,37.5,42.86,33.33,25,40,50,50,0,50,33.33,50,0,0,25,50,50,50,100,0,50,0,50,0,100,0,50,0,0,25,50,50,100,0
10.1016/j.cub.2022.11.016,10.17605/OSF.IO/RUXFG,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,CC BY,CC BY,doi,56.25,85.71,50,50,40,100,100,0,100,50,100,0,0,25,50,50,50,100,100,100,0,100,50,100,0,100,0,0,25,50,50,100,0
10.1038/s41467-022-30050-y,https://doi.org/10.5281/zenodo.6054242,Zenodo,Zenodo,general-purpose repository,no license,CC BY,doi,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1038/s41540-022-00225-w,https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-9701,EMBL-EBI BioStudies,EMBL-EBI BioStudies,field-specific repository,no license,NULL,url,22.92,35.71,33.33,0,20,50,25,0,50,33.33,0,0,0,25,0,0,50,100,0,25,0,50,0,100,0,0,0,0,25,0,0,100,0
10.1038/s41598-022-07059-w,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE161173,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.1038/s42003-022-03828-5,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE197949,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
10.3758/s13428-021-01739-7,https://osf.io/4ng3e/,Open Science Framework (OSF),Open Science Framework (OSF),general-purpose repository,no license,CC BY,url,37.5,42.86,33.33,25,40,50,50,0,50,33.33,50,0,0,25,50,50,50,100,0,50,0,50,0,100,0,50,0,0,25,50,50,100,0
10.1016/j.cell.2022.09.006,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE185775,NCBI Gene Expression Omnibus (GEO),NCBI Gene Expression Omnibus (GEO),field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,0,50,100,0,25,0,50,0,100,0,0,0,0,0,0,0,100,0
